,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
3171,2,0,6,1,0,51,960,336,60,1296,4
3172,2,0,6,2,0,33,816,336,43,1152,4
3173,2,0,6,2,0,42,960,336,52,1296,4
3174,2,0,6,2,0,51,1104,336,61,1440,4
3175,2,0,6,3,0,24,816,336,35,1152,4
3176,2,0,6,3,0,33,960,336,44,1296,4
3177,2,0,6,3,0,42,1104,336,53,1440,4
3178,2,0,6,3,0,51,1248,336,62,1584,4
3179,2,0,6,4,0,15,816,336,27,1152,4
3180,2,0,6,4,0,24,960,336,36,1296,4
3181,2,0,6,4,0,33,1104,336,45,1440,4
3182,2,0,6,4,0,42,1248,336,54,1584,4
3183,2,0,6,5,0,6,816,336,19,1152,4
3184,2,0,6,5,0,15,960,336,28,1296,4
3185,2,0,6,5,0,24,1104,336,37,1440,4
3186,2,0,6,5,0,33,1248,336,46,1584,4
3187,2,0,6,6,0,6,960,336,20,1296,4
3188,2,0,6,6,0,15,1104,336,29,1440,4
3189,2,0,6,6,0,24,1248,336,38,1584,4
3190,2,0,6,7,0,6,1104,336,21,1440,4
3191,2,0,6,7,0,15,1248,336,30,1584,4
3192,2,0,6,8,0,6,1248,336,22,1584,4
3193,2,0,10,0,7,41,908,388,60,1296,4
3194,2,0,10,0,11,32,908,388,55,1296,4
3195,2,0,10,0,11,41,1052,388,64,1440,4
3196,2,0,10,0,15,23,908,388,50,1296,4
3197,2,0,10,0,15,32,1052,388,59,1440,4
3198,2,0,10,0,19,14,908,388,45,1296,4
3199,2,0,10,0,19,23,1052,388,54,1440,4
3200,2,0,10,0,19,32,1196,388,63,1584,4
3201,2,0,10,0,23,5,908,388,40,1296,4
3202,2,0,10,0,23,14,1052,388,49,1440,4
3203,2,0,10,0,23,23,1196,388,58,1584,4
3204,2,0,10,0,27,5,1052,388,44,1440,4
3205,2,0,10,0,27,14,1196,388,53,1584,4
3206,2,0,10,0,27,23,1340,388,62,1728,4
3207,2,0,10,0,31,5,1196,388,48,1584,4
3208,2,0,10,0,31,14,1340,388,57,1728,4
3209,2,0,10,0,35,5,1340,388,52,1728,4
3210,2,0,10,0,35,14,1484,388,61,1872,4
3211,2,0,10,0,39,5,1484,388,56,1872,4
3212,2,0,14,0,22,22,1144,440,60,1584,4
3213,2,0,14,0,26,13,1144,440,55,1584,4
3214,2,0,14,0,26,22,1288,440,64,1728,4
3215,2,0,14,0,30,4,1144,440,50,1584,4
3216,2,0,14,0,30,13,1288,440,59,1728,4
3217,2,0,14,0,34,4,1288,440,54,1728,4
3218,2,0,14,0,34,13,1432,440,63,1872,4
3219,2,0,14,0,38,4,1432,440,58,1872,4
3220,2,0,14,0,42,4,1576,440,62,2016,4
3221,2,0,18,0,29,12,1236,492,61,1728,4
3222,2,0,18,0,33,3,1236,492,56,1728,4
3223,2,0,18,0,37,3,1380,492,60,1872,4
3224,2,0,18,0,41,3,1524,492,64,2016,4
3225,2,0,22,0,36,2,1328,544,62,1872,4
3226,2,0,22,6,0,29,1328,544,59,1872,4
3227,2,0,22,7,0,20,1328,544,51,1872,4
3228,2,0,22,7,0,29,1472,544,60,2016,4
3229,2,0,22,8,0,11,1328,544,43,1872,4
3230,2,0,22,8,0,20,1472,544,52,2016,4
3231,2,0,22,8,0,29,1616,544,61,2160,4
3232,2,0,22,9,0,2,1328,544,35,1872,4
3233,2,0,22,9,0,11,1472,544,44,2016,4
3234,2,0,22,9,0,20,1616,544,53,2160,4
3235,2,0,22,9,0,29,1760,544,62,2304,4
3236,2,0,22,10,0,2,1472,544,36,2016,4
3237,2,0,22,10,0,11,1616,544,45,2160,4
3238,2,0,22,10,0,20,1760,544,54,2304,4
3239,2,0,22,10,0,29,1904,544,63,2448,4
3240,2,0,22,11,0,2,1616,544,37,2160,4
3241,2,0,22,11,0,11,1760,544,46,2304,4
3242,2,0,22,11,0,20,1904,544,55,2448,4
3243,2,0,22,11,0,29,2048,544,64,2592,4
3244,2,0,22,12,0,2,1760,544,38,2304,4
3245,2,0,22,12,0,11,1904,544,47,2448,4
3246,2,0,22,12,0,20,2048,544,56,2592,4
3247,2,0,22,13,0,2,1904,544,39,2448,4
3248,2,0,22,13,0,11,2048,544,48,2592,4
3249,2,0,22,14,0,2,2048,544,40,2592,4
3250,2,0,30,4,26,0,1512,648,62,2160,4
3251,2,0,30,5,22,0,1512,648,59,2160,4
3252,2,0,30,5,26,0,1656,648,63,2304,4
3253,2,0,30,6,18,0,1512,648,56,2160,4
3254,2,0,30,6,22,0,1656,648,60,2304,4
3255,2,0,30,6,26,0,1800,648,64,2448,4
3256,2,0,30,7,14,0,1512,648,53,2160,4
3257,2,0,30,7,18,0,1656,648,57,2304,4
3258,2,0,30,7,22,0,1800,648,61,2448,4
3259,2,0,30,8,10,0,1512,648,50,2160,4
3260,2,0,30,8,14,0,1656,648,54,2304,4
3261,2,0,30,8,18,0,1800,648,58,2448,4
3262,2,0,30,8,22,0,1944,648,62,2592,4
3263,2,0,30,9,6,0,1512,648,47,2160,4
3264,2,0,30,9,10,0,1656,648,51,2304,4
3265,2,0,30,9,14,0,1800,648,55,2448,4
3266,2,0,30,9,18,0,1944,648,59,2592,4
3267,2,0,30,9,22,0,2088,648,63,2736,4
3268,2,0,30,10,2,0,1512,648,44,2160,4
3269,2,0,30,10,6,0,1656,648,48,2304,4
3270,2,0,30,10,10,0,1800,648,52,2448,4
3271,2,0,30,10,14,0,1944,648,56,2592,4
3272,2,0,30,10,18,0,2088,648,60,2736,4
3273,2,0,30,10,22,0,2232,648,64,2880,4
3274,2,0,30,11,2,0,1656,648,45,2304,4
3275,2,0,30,11,6,0,1800,648,49,2448,4
3276,2,0,30,11,10,0,1944,648,53,2592,4
3277,2,0,30,11,14,0,2088,648,57,2736,4
3278,2,0,30,11,18,0,2232,648,61,2880,4
3279,2,0,30,12,2,0,1800,648,46,2448,4
3280,2,0,30,12,6,0,1944,648,50,2592,4
3281,2,0,30,12,10,0,2088,648,54,2736,4
3282,2,0,30,12,14,0,2232,648,58,2880,4
3283,2,0,30,12,18,0,2376,648,62,3024,4
3284,2,0,30,13,2,0,1944,648,47,2592,4
3285,2,0,30,13,6,0,2088,648,51,2736,4
3286,2,0,30,13,10,0,2232,648,55,2880,4
3287,2,0,30,13,14,0,2376,648,59,3024,4
3288,2,0,30,14,2,0,2088,648,48,2736,4
3289,2,0,30,14,6,0,2232,648,52,2880,4
3290,2,0,30,14,10,0,2376,648,56,3024,4
3291,2,0,30,15,2,0,2232,648,49,2880,4
3292,2,0,30,15,6,0,2376,648,53,3024,4
3293,2,0,30,16,2,0,2376,648,50,3024,4
3294,2,0,38,12,0,7,1840,752,59,2592,4
3295,2,0,38,13,0,7,1984,752,60,2736,4
3296,2,0,38,14,0,7,2128,752,61,2880,4
3297,2,0,38,15,0,7,2272,752,62,3024,4
3298,2,1,11,0,32,0,1152,432,46,1584,4
3299,2,1,11,0,36,0,1296,432,50,1728,4
3300,2,1,11,0,40,0,1440,432,54,1872,4
3301,2,1,11,0,44,0,1584,432,58,2016,4
3302,2,1,11,0,48,0,1728,432,62,2160,4
3303,2,1,11,8,0,0,1152,432,22,1584,4
3304,2,1,11,9,0,0,1296,432,23,1728,4
3305,2,1,11,10,0,0,1440,432,24,1872,4
3306,2,1,11,11,0,0,1584,432,25,2016,4
3307,2,1,11,12,0,0,1728,432,26,2160,4
3308,2,2,0,0,0,52,832,320,56,1152,3
3309,2,2,0,0,4,43,832,320,51,1152,4
3310,2,2,0,0,4,52,976,320,60,1296,4
3311,2,2,0,0,8,34,832,320,46,1152,4
3312,2,2,0,0,8,43,976,320,55,1296,4
3313,2,2,0,0,8,52,1120,320,64,1440,4
3314,2,2,0,0,12,25,832,320,41,1152,4
3315,2,2,0,0,12,34,976,320,50,1296,4
3316,2,2,0,0,12,43,1120,320,59,1440,4
3317,2,2,0,0,16,16,832,320,36,1152,4
3318,2,2,0,0,16,25,976,320,45,1296,4
3319,2,2,0,0,16,34,1120,320,54,1440,4
3320,2,2,0,0,16,43,1264,320,63,1584,4
3321,2,2,0,0,20,7,832,320,31,1152,4
3322,2,2,0,0,20,16,976,320,40,1296,4
3323,2,2,0,0,20,25,1120,320,49,1440,4
3324,2,2,0,0,20,34,1264,320,58,1584,4
3325,2,2,0,0,24,7,976,320,35,1296,4
3326,2,2,0,0,24,16,1120,320,44,1440,4
3327,2,2,0,0,24,25,1264,320,53,1584,4
3328,2,2,0,0,28,7,1120,320,39,1440,4
3329,2,2,0,0,28,16,1264,320,48,1584,4
3330,2,2,0,0,32,7,1264,320,43,1584,4
3331,2,2,0,1,0,43,832,320,48,1152,4
3332,2,2,0,1,0,52,976,320,57,1296,4
3333,2,2,0,2,0,34,832,320,40,1152,4
3334,2,2,0,2,0,43,976,320,49,1296,4
3335,2,2,0,2,0,52,1120,320,58,1440,4
3336,2,2,0,3,0,25,832,320,32,1152,4
3337,2,2,0,3,0,34,976,320,41,1296,4
3338,2,2,0,3,0,43,1120,320,50,1440,4
3339,2,2,0,3,0,52,1264,320,59,1584,4
3340,2,2,0,4,0,16,832,320,24,1152,4
3341,2,2,0,4,0,25,976,320,33,1296,4
3342,2,2,0,4,0,34,1120,320,42,1440,4
3343,2,2,0,4,0,43,1264,320,51,1584,4
3344,2,2,0,5,0,7,832,320,16,1152,4
3345,2,2,0,5,0,16,976,320,25,1296,4
3346,2,2,0,5,0,25,1120,320,34,1440,4
3347,2,2,0,5,0,34,1264,320,43,1584,4
3348,2,2,0,6,0,7,976,320,17,1296,4
3349,2,2,0,6,0,16,1120,320,26,1440,4
3350,2,2,0,6,0,25,1264,320,35,1584,4
3351,2,2,0,7,0,7,1120,320,18,1440,4
3352,2,2,0,7,0,16,1264,320,27,1584,4
3353,2,2,0,8,0,7,1264,320,19,1584,4
3354,2,3,9,0,31,0,1116,468,45,1584,4
3355,2,3,9,0,35,0,1260,468,49,1728,4
3356,2,3,9,0,39,0,1404,468,53,1872,4
3357,2,3,9,0,43,0,1548,468,57,2016,4
3358,2,3,9,0,47,0,1692,468,61,2160,4
3359,2,4,26,12,0,0,1728,720,44,2448,4
3360,2,4,26,13,0,0,1872,720,45,2592,4
3361,2,4,26,14,0,0,2016,720,46,2736,4
3362,2,4,26,15,0,0,2160,720,47,2880,4
3363,2,4,26,16,0,0,2304,720,48,3024,4
3364,2,5,7,0,34,0,1224,504,48,1728,4
3365,2,5,7,0,38,0,1368,504,52,1872,4
3366,2,5,7,0,42,0,1512,504,56,2016,4
3367,2,5,7,0,46,0,1656,504,60,2160,4
3368,2,5,7,0,50,0,1800,504,64,2304,4
3369,2,6,0,0,13,42,1140,444,63,1584,4
3370,2,6,0,0,17,33,1140,444,58,1584,4
3371,2,6,0,0,21,24,1140,444,53,1584,4
3372,2,6,0,0,21,33,1284,444,62,1728,4
3373,2,6,0,0,25,15,1140,444,48,1584,4
3374,2,6,0,0,25,24,1284,444,57,1728,4
3375,2,6,0,0,29,6,1140,444,43,1584,4
3376,2,6,0,0,29,15,1284,444,52,1728,4
3377,2,6,0,0,29,24,1428,444,61,1872,4
3378,2,6,0,0,33,6,1284,444,47,1728,4
3379,2,6,0,0,33,15,1428,444,56,1872,4
3380,2,6,0,0,37,6,1428,444,51,1872,4
3381,2,6,0,0,37,15,1572,444,60,2016,4
3382,2,6,0,0,41,6,1572,444,55,2016,4
3383,2,6,0,0,41,15,1716,444,64,2160,4
3384,2,6,0,0,45,6,1716,444,59,2160,4
3385,2,7,5,0,37,0,1332,540,51,1872,4
3386,2,7,5,0,41,0,1476,540,55,2016,4
3387,2,7,5,0,45,0,1620,540,59,2160,4
3388,2,7,5,0,49,0,1764,540,63,2304,4
3389,2,9,3,0,40,0,1440,576,54,2016,4
3390,2,9,3,0,44,0,1584,576,58,2160,4
3391,2,9,3,0,48,0,1728,576,62,2304,4
3392,2,9,3,10,0,0,1440,576,24,2016,4
3393,2,9,3,11,0,0,1584,576,25,2160,4
3394,2,9,3,12,0,0,1728,576,26,2304,4
3395,2,9,3,13,0,0,1872,576,27,2448,4
3396,2,9,3,14,0,0,2016,576,28,2592,4
3397,2,9,3,15,0,0,2160,576,29,2736,4
3398,2,9,3,16,0,0,2304,576,30,2880,4
3399,2,10,0,0,34,14,1448,568,60,2016,4
3400,2,10,0,0,38,5,1448,568,55,2016,4
3401,2,10,0,0,38,14,1592,568,64,2160,4
3402,2,10,0,0,42,5,1592,568,59,2160,4
3403,2,10,0,0,46,5,1736,568,63,2304,4
3404,2,11,1,0,43,0,1548,612,57,2160,4
3405,2,11,1,0,47,0,1692,612,61,2304,4
3406,2,12,18,15,0,0,2160,864,47,3024,4
3407,2,18,0,10,0,30,1920,816,60,2736,4
3408,2,18,0,11,0,21,1920,816,52,2736,4
3409,2,18,0,11,0,30,2064,816,61,2880,4
3410,2,18,0,12,0,12,1920,816,44,2736,4
3411,2,18,0,12,0,21,2064,816,53,2880,4
3412,2,18,0,12,0,30,2208,816,62,3024,4
3413,2,18,0,13,0,3,1920,816,36,2736,4
3414,2,18,0,13,0,12,2064,816,45,2880,4
3415,2,18,0,13,0,21,2208,816,54,3024,4
3416,2,18,0,14,0,3,2064,816,37,2880,4
3417,2,18,0,14,0,12,2208,816,46,3024,4
3418,2,18,0,15,0,3,2208,816,38,3024,4
3419,3,0,1,0,4,56,1040,400,64,1440,4
3420,3,0,1,0,8,47,1040,400,59,1440,4
3421,3,0,1,0,12,38,1040,400,54,1440,4
3422,3,0,1,0,12,47,1184,400,63,1584,4
3423,3,0,1,0,16,29,1040,400,49,1440,4
3424,3,0,1,0,16,38,1184,400,58,1584,4
3425,3,0,1,0,20,20,1040,400,44,1440,4
3426,3,0,1,0,20,29,1184,400,53,1584,4
3427,3,0,1,0,20,38,1328,400,62,1728,4
3428,3,0,1,0,24,11,1040,400,39,1440,4
3429,3,0,1,0,24,20,1184,400,48,1584,4
3430,3,0,1,0,24,29,1328,400,57,1728,4
3431,3,0,1,0,28,2,1040,400,34,1440,4
3432,3,0,1,0,28,11,1184,400,43,1584,4
3433,3,0,1,0,28,20,1328,400,52,1728,4
3434,3,0,1,0,28,29,1472,400,61,1872,4
3435,3,0,1,0,32,2,1184,400,38,1584,4
3436,3,0,1,0,32,11,1328,400,47,1728,4
3437,3,0,1,0,32,20,1472,400,56,1872,4
3438,3,0,1,0,36,2,1328,400,42,1728,4
3439,3,0,1,0,36,11,1472,400,51,1872,4
3440,3,0,1,0,40,2,1472,400,46,1872,4
3441,3,0,1,1,0,56,1040,400,61,1440,4
3442,3,0,1,2,0,47,1040,400,53,1440,4
3443,3,0,1,2,0,56,1184,400,62,1584,4
3444,3,0,1,3,0,38,1040,400,45,1440,4
3445,3,0,1,3,0,47,1184,400,54,1584,4
3446,3,0,1,3,0,56,1328,400,63,1728,4
3447,3,0,1,4,0,29,1040,400,37,1440,4
3448,3,0,1,4,0,38,1184,400,46,1584,4
3449,3,0,1,4,0,47,1328,400,55,1728,4
3450,3,0,1,4,0,56,1472,400,64,1872,4
3451,3,0,1,5,0,20,1040,400,29,1440,4
3452,3,0,1,5,0,29,1184,400,38,1584,4
3453,3,0,1,5,0,38,1328,400,47,1728,4
3454,3,0,1,5,0,47,1472,400,56,1872,4
3455,3,0,1,6,0,11,1040,400,21,1440,4
3456,3,0,1,6,0,20,1184,400,30,1584,4
3457,3,0,1,6,0,29,1328,400,39,1728,4
3458,3,0,1,6,0,38,1472,400,48,1872,4
3459,3,0,1,7,0,2,1040,400,13,1440,4
3460,3,0,1,7,0,11,1184,400,22,1584,4
3461,3,0,1,7,0,20,1328,400,31,1728,4
3462,3,0,1,7,0,29,1472,400,40,1872,4
3463,3,0,1,8,0,2,1184,400,14,1584,4
3464,3,0,1,8,0,11,1328,400,23,1728,4
3465,3,0,1,8,0,20,1472,400,32,1872,4
3466,3,0,1,9,0,2,1328,400,15,1728,4
3467,3,0,1,9,0,11,1472,400,24,1872,4
3468,3,0,1,10,0,2,1472,400,16,1872,4
3469,3,0,5,0,15,37,1132,452,60,1584,4
3470,3,0,5,0,19,28,1132,452,55,1584,4
3471,3,0,5,0,19,37,1276,452,64,1728,4
3472,3,0,5,0,23,19,1132,452,50,1584,4
3473,3,0,5,0,23,28,1276,452,59,1728,4
3474,3,0,5,0,27,10,1132,452,45,1584,4
3475,3,0,5,0,27,19,1276,452,54,1728,4
3476,3,0,5,0,27,28,1420,452,63,1872,4
3477,3,0,5,0,31,1,1132,452,40,1584,4
3478,3,0,5,0,31,10,1276,452,49,1728,4
3479,3,0,5,0,31,19,1420,452,58,1872,4
3480,3,0,5,0,35,1,1276,452,44,1728,4
3481,3,0,5,0,35,10,1420,452,53,1872,4
3482,3,0,5,0,35,19,1564,452,62,2016,4
3483,3,0,5,0,39,1,1420,452,48,1872,4
3484,3,0,5,0,39,10,1564,452,57,2016,4
3485,3,0,5,0,43,1,1564,452,52,2016,4
3486,3,0,5,0,43,10,1708,452,61,2160,4
3487,3,0,5,0,47,1,1708,452,56,2160,4
3488,3,0,9,0,22,27,1224,504,61,1728,4
3489,3,0,9,0,26,18,1224,504,56,1728,4
3490,3,0,9,0,30,9,1224,504,51,1728,4
3491,3,0,9,0,30,18,1368,504,60,1872,4
3492,3,0,9,0,34,0,1224,504,46,1728,3
3493,3,0,9,0,34,9,1368,504,55,1872,4
3494,3,0,9,0,34,18,1512,504,64,2016,4
3495,3,0,9,0,38,0,1368,504,50,1872,3
3496,3,0,9,0,38,9,1512,504,59,2016,4
3497,3,0,9,0,42,0,1512,504,54,2016,3
3498,3,0,9,0,42,9,1656,504,63,2160,4
3499,3,0,9,0,46,0,1656,504,58,2160,3
3500,3,0,9,0,50,0,1800,504,62,2304,3
3501,3,0,9,1,30,0,1224,504,43,1728,4
3502,3,0,9,1,34,0,1368,504,47,1872,4
3503,3,0,9,1,38,0,1512,504,51,2016,4
3504,3,0,9,1,42,0,1656,504,55,2160,4
3505,3,0,9,1,46,0,1800,504,59,2304,4
3506,3,0,9,1,50,0,1944,504,63,2448,4
3507,3,0,9,2,26,0,1224,504,40,1728,4
3508,3,0,9,2,30,0,1368,504,44,1872,4
3509,3,0,9,2,34,0,1512,504,48,2016,4
3510,3,0,9,2,38,0,1656,504,52,2160,4
3511,3,0,9,2,42,0,1800,504,56,2304,4
3512,3,0,9,2,46,0,1944,504,60,2448,4
3513,3,0,9,3,22,0,1224,504,37,1728,4
3514,3,0,9,3,26,0,1368,504,41,1872,4
3515,3,0,9,3,30,0,1512,504,45,2016,4
3516,3,0,9,3,34,0,1656,504,49,2160,4
3517,3,0,9,3,38,0,1800,504,53,2304,4
3518,3,0,9,3,42,0,1944,504,57,2448,4
3519,3,0,9,4,18,0,1224,504,34,1728,4
3520,3,0,9,4,22,0,1368,504,38,1872,4
3521,3,0,9,4,26,0,1512,504,42,2016,4
3522,3,0,9,4,30,0,1656,504,46,2160,4
3523,3,0,9,4,34,0,1800,504,50,2304,4
3524,3,0,9,4,38,0,1944,504,54,2448,4
3525,3,0,9,5,14,0,1224,504,31,1728,4
3526,3,0,9,5,18,0,1368,504,35,1872,4
3527,3,0,9,5,22,0,1512,504,39,2016,4
3528,3,0,9,5,26,0,1656,504,43,2160,4
3529,3,0,9,5,30,0,1800,504,47,2304,4
3530,3,0,9,5,34,0,1944,504,51,2448,4
3531,3,0,9,6,10,0,1224,504,28,1728,4
3532,3,0,9,6,14,0,1368,504,32,1872,4
3533,3,0,9,6,18,0,1512,504,36,2016,4
3534,3,0,9,6,22,0,1656,504,40,2160,4
3535,3,0,9,6,26,0,1800,504,44,2304,4
3536,3,0,9,6,30,0,1944,504,48,2448,4
3537,3,0,9,7,6,0,1224,504,25,1728,4
3538,3,0,9,7,10,0,1368,504,29,1872,4
3539,3,0,9,7,14,0,1512,504,33,2016,4
3540,3,0,9,7,18,0,1656,504,37,2160,4
3541,3,0,9,7,22,0,1800,504,41,2304,4
3542,3,0,9,7,26,0,1944,504,45,2448,4
3543,3,0,9,8,2,0,1224,504,22,1728,4
3544,3,0,9,8,6,0,1368,504,26,1872,4
3545,3,0,9,8,10,0,1512,504,30,2016,4
3546,3,0,9,8,14,0,1656,504,34,2160,4
3547,3,0,9,8,18,0,1800,504,38,2304,4
3548,3,0,9,8,22,0,1944,504,42,2448,4
3549,3,0,9,9,2,0,1368,504,23,1872,4
3550,3,0,9,9,6,0,1512,504,27,2016,4
3551,3,0,9,9,10,0,1656,504,31,2160,4
3552,3,0,9,9,14,0,1800,504,35,2304,4
3553,3,0,9,9,18,0,1944,504,39,2448,4
3554,3,0,9,10,2,0,1512,504,24,2016,4
3555,3,0,9,10,6,0,1656,504,28,2160,4
3556,3,0,9,10,10,0,1800,504,32,2304,4
3557,3,0,9,10,14,0,1944,504,36,2448,4
3558,3,0,9,11,2,0,1656,504,25,2160,4
3559,3,0,9,11,6,0,1800,504,29,2304,4
3560,3,0,9,11,10,0,1944,504,33,2448,4
3561,3,0,9,12,2,0,1800,504,26,2304,4
3562,3,0,9,12,6,0,1944,504,30,2448,4
3563,3,0,9,13,2,0,1944,504,27,2448,4
3564,3,0,13,0,29,17,1316,556,62,1872,4
3565,3,0,13,0,33,8,1316,556,57,1872,4
3566,3,0,13,0,37,8,1460,556,61,2016,4
3567,3,0,17,7,0,34,1552,608,61,2160,4
3568,3,0,17,8,0,25,1552,608,53,2160,4
3569,3,0,17,8,0,34,1696,608,62,2304,4
3570,3,0,17,9,0,16,1552,608,45,2160,4
3571,3,0,17,9,0,25,1696,608,54,2304,4
3572,3,0,17,9,0,34,1840,608,63,2448,4
3573,3,0,17,10,0,7,1552,608,37,2160,4
3574,3,0,17,10,0,16,1696,608,46,2304,4
3575,3,0,17,10,0,25,1840,608,55,2448,4
3576,3,0,17,10,0,34,1984,608,64,2592,4
3577,3,0,17,11,0,7,1696,608,38,2304,4
3578,3,0,17,11,0,16,1840,608,47,2448,4
3579,3,0,17,11,0,25,1984,608,56,2592,4
3580,3,0,17,12,0,7,1840,608,39,2448,4
3581,3,0,17,12,0,16,1984,608,48,2592,4
3582,3,0,17,12,0,25,2128,608,57,2736,4
3583,3,0,17,13,0,7,1984,608,40,2592,4
3584,3,0,17,13,0,16,2128,608,49,2736,4
3585,3,0,17,13,0,25,2272,608,58,2880,4
3586,3,0,17,14,0,7,2128,608,41,2736,4
3587,3,0,17,14,0,16,2272,608,50,2880,4
3588,3,0,17,14,0,25,2416,608,59,3024,4
3589,3,0,17,15,0,7,2272,608,42,2880,4
3590,3,0,17,15,0,16,2416,608,51,3024,4
3591,3,0,17,16,0,7,2416,608,43,3024,4
3592,3,0,33,12,0,12,1920,816,60,2736,4
3593,3,0,33,13,0,3,1920,816,52,2736,4
3594,3,0,33,13,0,12,2064,816,61,2880,4
3595,3,0,33,14,0,3,2064,816,53,2880,4
3596,3,0,33,14,0,12,2208,816,62,3024,4
3597,3,0,33,15,0,3,2208,816,54,3024,4
3598,3,2,7,0,37,0,1332,540,49,1872,4
3599,3,2,7,0,41,0,1476,540,53,2016,4
3600,3,2,7,0,45,0,1620,540,57,2160,4
3601,3,2,7,0,49,0,1764,540,61,2304,4
3602,3,3,0,0,16,42,1248,480,64,1728,4
3603,3,3,0,0,20,33,1248,480,59,1728,4
3604,3,3,0,0,24,24,1248,480,54,1728,4
3605,3,3,0,0,24,33,1392,480,63,1872,4
3606,3,3,0,0,28,15,1248,480,49,1728,4
3607,3,3,0,0,28,24,1392,480,58,1872,4
3608,3,3,0,0,32,6,1248,480,44,1728,4
3609,3,3,0,0,32,15,1392,480,53,1872,4
3610,3,3,0,0,32,24,1536,480,62,2016,4
3611,3,3,0,0,36,6,1392,480,48,1872,4
3612,3,3,0,0,36,15,1536,480,57,2016,4
3613,3,3,0,0,40,6,1536,480,52,2016,4
3614,3,3,0,0,40,15,1680,480,61,2160,4
3615,3,3,0,0,44,6,1680,480,56,2160,4
3616,3,3,0,0,48,6,1824,480,60,2304,4
3617,3,3,0,3,0,51,1248,480,60,1728,4
3618,3,3,0,4,0,42,1248,480,52,1728,4
3619,3,3,0,4,0,51,1392,480,61,1872,4
3620,3,3,0,5,0,33,1248,480,44,1728,4
3621,3,3,0,5,0,42,1392,480,53,1872,4
3622,3,3,0,5,0,51,1536,480,62,2016,4
3623,3,3,0,6,0,24,1248,480,36,1728,4
3624,3,3,0,6,0,33,1392,480,45,1872,4
3625,3,3,0,6,0,42,1536,480,54,2016,4
3626,3,3,0,6,0,51,1680,480,63,2160,4
3627,3,3,0,7,0,15,1248,480,28,1728,4
3628,3,3,0,7,0,24,1392,480,37,1872,4
3629,3,3,0,7,0,33,1536,480,46,2016,4
3630,3,3,0,7,0,42,1680,480,55,2160,4
3631,3,3,0,7,0,51,1824,480,64,2304,4
3632,3,3,0,8,0,6,1248,480,20,1728,4
3633,3,3,0,8,0,15,1392,480,29,1872,4
3634,3,3,0,8,0,24,1536,480,38,2016,4
3635,3,3,0,8,0,33,1680,480,47,2160,4
3636,3,3,0,8,0,42,1824,480,56,2304,4
3637,3,3,0,9,0,6,1392,480,21,1872,4
3638,3,3,0,9,0,15,1536,480,30,2016,4
3639,3,3,0,9,0,24,1680,480,39,2160,4
3640,3,3,0,9,0,33,1824,480,48,2304,4
3641,3,3,0,10,0,6,1536,480,22,2016,4
3642,3,3,0,10,0,15,1680,480,31,2160,4
3643,3,3,0,10,0,24,1824,480,40,2304,4
3644,3,3,0,11,0,6,1680,480,23,2160,4
3645,3,3,0,11,0,15,1824,480,32,2304,4
3646,3,3,0,12,0,6,1824,480,24,2304,4
3647,3,4,5,0,40,0,1440,576,52,2016,4
3648,3,4,5,0,44,0,1584,576,56,2160,4
3649,3,4,5,0,48,0,1728,576,60,2304,4
3650,3,4,5,0,52,0,1872,576,64,2448,4
3651,3,4,5,10,0,0,1440,576,22,2016,4
3652,3,4,5,11,0,0,1584,576,23,2160,4
3653,3,4,5,12,0,0,1728,576,24,2304,4
3654,3,4,5,13,0,0,1872,576,25,2448,4
3655,3,4,5,14,0,0,2016,576,26,2592,4
3656,3,4,5,15,0,0,2160,576,27,2736,4
3657,3,4,5,16,0,0,2304,576,28,2880,4
3658,3,6,3,0,43,0,1548,612,55,2160,4
3659,3,6,3,0,47,0,1692,612,59,2304,4
3660,3,6,3,0,51,0,1836,612,63,2448,4
3661,3,7,0,0,29,23,1412,604,62,2016,4
3662,3,7,0,0,33,14,1412,604,57,2016,4
3663,3,7,0,0,37,5,1412,604,52,2016,4
3664,3,7,0,0,37,14,1556,604,61,2160,4
3665,3,7,0,0,41,5,1556,604,56,2160,4
3666,3,7,0,0,45,5,1700,604,60,2304,4
3667,3,7,0,0,49,5,1844,604,64,2448,4
3668,3,7,20,15,0,0,2160,864,45,3024,4
3669,3,8,1,0,42,0,1512,648,54,2160,4
3670,3,8,1,0,46,0,1656,648,58,2304,4
3671,3,8,1,0,50,0,1800,648,62,2448,4
3672,3,11,0,0,46,4,1720,728,64,2448,4
3673,4,0,0,0,15,42,1212,516,61,1728,3
3674,4,0,0,0,19,33,1212,516,56,1728,3
3675,4,0,0,0,23,24,1212,516,51,1728,3
3676,4,0,0,0,23,33,1356,516,60,1872,3
3677,4,0,0,0,27,15,1212,516,46,1728,3
3678,4,0,0,0,27,24,1356,516,55,1872,3
3679,4,0,0,0,27,33,1500,516,64,2016,3
3680,4,0,0,0,31,6,1212,516,41,1728,3
3681,4,0,0,0,31,15,1356,516,50,1872,3
3682,4,0,0,0,31,24,1500,516,59,2016,3
3683,4,0,0,0,35,6,1356,516,45,1872,3
3684,4,0,0,0,35,15,1500,516,54,2016,3
3685,4,0,0,0,35,24,1644,516,63,2160,3
3686,4,0,0,0,39,6,1500,516,49,2016,3
3687,4,0,0,0,39,15,1644,516,58,2160,3
3688,4,0,0,0,43,6,1644,516,53,2160,3
